BiocVersion,Genome,NumGenes,NumOrthologs,SourceType,SourceUrl,SourceVersion,Species,TaxonomyId,Coordinate_1_based,DataProvider,Maintainer,Tags,BsgenomePkg,GrangesPkg,OrganismdbiPkg,OrgdbPkg,TxdbPkg,Strain,Taxon,TaxonUnmodified,Title,Description,RDataClass,DispatchClass,ResourceName,RDataPath
3.9,TriTrypDB-42_LarabicaLEM1108,8755,8572,GFF,http://TriTrypDB.org/common/downloads/release-42/LarabicaLEM1108/gff/data/TriTrypDB-42_LarabicaLEM1108.gff,42,Leishmania arabica,NA,TRUE,TriTrypDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Trypanosome:Kinetoplastid:Leishmania,BSGenome.Leishmania.arabica.LEM1108.v42,GRanges.Leishmania.arabica.LEM1108.v42.rda,tritrypdb.Leishmania.arabica.LEM1108.v42,org.Larabica.LEM1108.v42.eg.db,TxDb.Leishmania.arabica.LEM1108.TriTrypDB.v42,strain.LEM1108,Leishmania arabica LEM1108,Leishmania arabica strain LEM1108,Transcript information for Leishmania arabica LEM1108,TriTrypDB 42 transcript information for Leishmania arabica LEM1108,GRanges,GRanges,GRanges.Leishmania.arabica.LEM1108.v42.rda,EuPathDB/GRanges/3.9/GRanges.Leishmania.arabica.LEM1108.v42.rda
3.9,TriTrypDB-42_LdonovaniCL-SL,9757,8616,GFF,http://TriTrypDB.org/common/downloads/release-42/LdonovaniCL-SL/gff/data/TriTrypDB-42_LdonovaniCL-SL.gff,42,Leishmania donovani,NA,TRUE,TriTrypDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Trypanosome:Kinetoplastid:Leishmania,BSGenome.Leishmania.donovani.CL.SL.v42,GRanges.Leishmania.donovani.CL.SL.v42.rda,tritrypdb.Leishmania.donovani.CL.SL.v42,org.Ldonovani.CL.SL.v42.eg.db,TxDb.Leishmania.donovani.CL.SL.TriTrypDB.v42,CL.SL,Leishmania donovani CL SL,Leishmania donovani CL-SL,Transcript information for Leishmania donovani CL SL,TriTrypDB 42 transcript information for Leishmania donovani CL SL,GRanges,GRanges,GRanges.Leishmania.donovani.CL.SL.v42.rda,EuPathDB/GRanges/3.9/GRanges.Leishmania.donovani.CL.SL.v42.rda
3.9,TriTrypDB-42_LdonovaniBHU1220,NA,NA,GFF,http://TriTrypDB.org/common/downloads/release-42/LdonovaniBHU1220/gff/data/TriTrypDB-42_LdonovaniBHU1220.gff,42,Leishmania donovani,NA,TRUE,TriTrypDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Trypanosome:Kinetoplastid:Leishmania,BSGenome.Leishmania.donovani.BHU.1220.v42,GRanges.Leishmania.donovani.BHU.1220.v42.rda,tritrypdb.Leishmania.donovani.BHU.1220.v42,org.Ldonovani.BHU.1220.v42.eg.db,TxDb.Leishmania.donovani.BHU.1220.TriTrypDB.v42,strain.BHU.1220,Leishmania donovani BHU 1220,Leishmania donovani strain BHU 1220,Transcript information for Leishmania donovani BHU 1220,TriTrypDB 42 transcript information for Leishmania donovani BHU 1220,GRanges,GRanges,GRanges.Leishmania.donovani.BHU.1220.v42.rda,EuPathDB/GRanges/3.9/GRanges.Leishmania.donovani.BHU.1220.v42.rda
3.9,TriTrypDB-42_LenriettiiLEM3045,8831,8440,GFF,http://TriTrypDB.org/common/downloads/release-42/LenriettiiLEM3045/gff/data/TriTrypDB-42_LenriettiiLEM3045.gff,42,Leishmania enriettii,NA,TRUE,TriTrypDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Trypanosome:Kinetoplastid:Leishmania,BSGenome.Leishmania.enriettii.LEM3045.v42,GRanges.Leishmania.enriettii.LEM3045.v42.rda,tritrypdb.Leishmania.enriettii.LEM3045.v42,org.Lenriettii.LEM3045.v42.eg.db,TxDb.Leishmania.enriettii.LEM3045.TriTrypDB.v42,strain.LEM3045,Leishmania enriettii LEM3045,Leishmania enriettii strain LEM3045,Transcript information for Leishmania enriettii LEM3045,TriTrypDB 42 transcript information for Leishmania enriettii LEM3045,GRanges,GRanges,GRanges.Leishmania.enriettii.LEM3045.v42.rda,EuPathDB/GRanges/3.9/GRanges.Leishmania.enriettii.LEM3045.v42.rda
3.9,TriTrypDB-42_LgerbilliLEM452,8700,8538,GFF,http://TriTrypDB.org/common/downloads/release-42/LgerbilliLEM452/gff/data/TriTrypDB-42_LgerbilliLEM452.gff,42,Leishmania gerbilli,NA,TRUE,TriTrypDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Trypanosome:Kinetoplastid:Leishmania,BSGenome.Leishmania.gerbilli.LEM452.v42,GRanges.Leishmania.gerbilli.LEM452.v42.rda,tritrypdb.Leishmania.gerbilli.LEM452.v42,org.Lgerbilli.LEM452.v42.eg.db,TxDb.Leishmania.gerbilli.LEM452.TriTrypDB.v42,strain.LEM452,Leishmania gerbilli LEM452,Leishmania gerbilli strain LEM452,Transcript information for Leishmania gerbilli LEM452,TriTrypDB 42 transcript information for Leishmania gerbilli LEM452,GRanges,GRanges,GRanges.Leishmania.gerbilli.LEM452.v42.rda,EuPathDB/GRanges/3.9/GRanges.Leishmania.gerbilli.LEM452.v42.rda
3.9,TriTrypDB-42_LpanamensisMHOMPA94PSC1,8048,7836,GFF,http://TriTrypDB.org/common/downloads/release-42/LpanamensisMHOMPA94PSC1/gff/data/TriTrypDB-42_LpanamensisMHOMPA94PSC1.gff,42,Leishmania panamensis,NA,TRUE,TriTrypDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Trypanosome:Kinetoplastid:Leishmania,BSGenome.Leishmania.panamensis.MHOMPA94PSC.1.v42,GRanges.Leishmania.panamensis.MHOMPA94PSC.1.v42.rda,tritrypdb.Leishmania.panamensis.MHOMPA94PSC.1.v42,org.Lpanamensis.MHOMPA94PSC.1.v42.eg.db,TxDb.Leishmania.panamensis.MHOMPA94PSC.1.TriTrypDB.v42,strain.MHOMPA94PSC.1,Leishmania panamensis MHOMPA94PSC 1,Leishmania panamensis strain MHOM/PA/94/PSC-1,Transcript information for Leishmania panamensis MHOMPA94PSC 1,TriTrypDB 42 transcript information for Leishmania panamensis MHOMPA94PSC 1,GRanges,GRanges,GRanges.Leishmania.panamensis.MHOMPA94PSC.1.v42.rda,EuPathDB/GRanges/3.9/GRanges.Leishmania.panamensis.MHOMPA94PSC.1.v42.rda
3.9,TriTrypDB-42_LtarentolaeParrotTarII,8530,8246,GFF,http://TriTrypDB.org/common/downloads/release-42/LtarentolaeParrotTarII/gff/data/TriTrypDB-42_LtarentolaeParrotTarII.gff,42,Leishmania tarentolae,NA,TRUE,TriTrypDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Trypanosome:Kinetoplastid:Leishmania,BSGenome.Leishmania.tarentolae.Parrot.TarII.v42,GRanges.Leishmania.tarentolae.Parrot.TarII.v42.rda,tritrypdb.Leishmania.tarentolae.Parrot.TarII.v42,org.Ltarentolae.Parrot.TarII.v42.eg.db,TxDb.Leishmania.tarentolae.Parrot.TarII.TriTrypDB.v42,Parrot.TarII,Leishmania tarentolae Parrot TarII,Leishmania tarentolae Parrot-TarII,Transcript information for Leishmania tarentolae Parrot TarII,TriTrypDB 42 transcript information for Leishmania tarentolae Parrot TarII,GRanges,GRanges,GRanges.Leishmania.tarentolae.Parrot.TarII.v42.rda,EuPathDB/GRanges/3.9/GRanges.Leishmania.tarentolae.Parrot.TarII.v42.rda
3.9,TriTrypDB-42_LturanicaLEM423,8717,8538,GFF,http://TriTrypDB.org/common/downloads/release-42/LturanicaLEM423/gff/data/TriTrypDB-42_LturanicaLEM423.gff,42,Leishmania turanica,NA,TRUE,TriTrypDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Trypanosome:Kinetoplastid:Leishmania,BSGenome.Leishmania.turanica.LEM423.v42,GRanges.Leishmania.turanica.LEM423.v42.rda,tritrypdb.Leishmania.turanica.LEM423.v42,org.Lturanica.LEM423.v42.eg.db,TxDb.Leishmania.turanica.LEM423.TriTrypDB.v42,strain.LEM423,Leishmania turanica LEM423,Leishmania turanica strain LEM423,Transcript information for Leishmania turanica LEM423,TriTrypDB 42 transcript information for Leishmania turanica LEM423,GRanges,GRanges,GRanges.Leishmania.turanica.LEM423.v42.rda,EuPathDB/GRanges/3.9/GRanges.Leishmania.turanica.LEM423.v42.rda
3.9,TriTrypDB-42_LpyrrhocorisH10,10148,9538,GFF,http://TriTrypDB.org/common/downloads/release-42/LpyrrhocorisH10/gff/data/TriTrypDB-42_LpyrrhocorisH10.gff,42,Leptomonas pyrrhocoris,NA,TRUE,TriTrypDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Trypanosome:Kinetoplastid:Leishmania,BSGenome.Leptomonas.pyrrhocoris.H10.v42,GRanges.Leptomonas.pyrrhocoris.H10.v42.rda,tritrypdb.Leptomonas.pyrrhocoris.H10.v42,org.Lpyrrhocoris.H10.v42.eg.db,TxDb.Leptomonas.pyrrhocoris.H10.TriTrypDB.v42,H10,Leptomonas pyrrhocoris H10,Leptomonas pyrrhocoris H10,Transcript information for Leptomonas pyrrhocoris H10,TriTrypDB 42 transcript information for Leptomonas pyrrhocoris H10,GRanges,GRanges,GRanges.Leptomonas.pyrrhocoris.H10.v42.rda,EuPathDB/GRanges/3.9/GRanges.Leptomonas.pyrrhocoris.H10.v42.rda
3.9,TriTrypDB-42_LseymouriATCC30220,8595,8213,GFF,http://TriTrypDB.org/common/downloads/release-42/LseymouriATCC30220/gff/data/TriTrypDB-42_LseymouriATCC30220.gff,42,Leptomonas seymouri,NA,TRUE,TriTrypDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Trypanosome:Kinetoplastid:Leishmania,BSGenome.Leptomonas.seymouri.ATCC.30220.v42,GRanges.Leptomonas.seymouri.ATCC.30220.v42.rda,tritrypdb.Leptomonas.seymouri.ATCC.30220.v42,org.Lseymouri.ATCC.30220.v42.eg.db,TxDb.Leptomonas.seymouri.ATCC.30220.TriTrypDB.v42,ATCC.30220,Leptomonas seymouri ATCC 30220,Leptomonas seymouri ATCC 30220,Transcript information for Leptomonas seymouri ATCC 30220,TriTrypDB 42 transcript information for Leptomonas seymouri ATCC 30220,GRanges,GRanges,GRanges.Leptomonas.seymouri.ATCC.30220.v42.rda,EuPathDB/GRanges/3.9/GRanges.Leptomonas.seymouri.ATCC.30220.v42.rda
3.9,TriTrypDB-42_PconfusumCUL13,8718,7185,GFF,http://TriTrypDB.org/common/downloads/release-42/PconfusumCUL13/gff/data/TriTrypDB-42_PconfusumCUL13.gff,42,Paratrypanosoma confusum,NA,TRUE,TriTrypDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Trypanosome:Kinetoplastid:Leishmania,BSGenome.Paratrypanosoma.confusum.CUL13.v42,GRanges.Paratrypanosoma.confusum.CUL13.v42.rda,tritrypdb.Paratrypanosoma.confusum.CUL13.v42,org.Pconfusum.CUL13.v42.eg.db,TxDb.Paratrypanosoma.confusum.CUL13.TriTrypDB.v42,CUL13,Paratrypanosoma confusum CUL13,Paratrypanosoma confusum CUL13,Transcript information for Paratrypanosoma confusum CUL13,TriTrypDB 42 transcript information for Paratrypanosoma confusum CUL13,GRanges,GRanges,GRanges.Paratrypanosoma.confusum.CUL13.v42.rda,EuPathDB/GRanges/3.9/GRanges.Paratrypanosoma.confusum.CUL13.v42.rda
3.9,TriTrypDB-42_TbruceiLister427,9313,8821,GFF,http://TriTrypDB.org/common/downloads/release-42/TbruceiLister427/gff/data/TriTrypDB-42_TbruceiLister427.gff,42,Trypanosoma brucei,NA,TRUE,TriTrypDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Trypanosome:Kinetoplastid:Leishmania,BSGenome.Trypanosoma.brucei.Lister.427.v42,GRanges.Trypanosoma.brucei.Lister.427.v42.rda,tritrypdb.Trypanosoma.brucei.Lister.427.v42,org.Tbrucei.Lister.427.v42.eg.db,TxDb.Trypanosoma.brucei.Lister.427.TriTrypDB.v42,Lister.427,Trypanosoma brucei Lister 427,Trypanosoma brucei Lister strain 427,Transcript information for Trypanosoma brucei Lister 427,TriTrypDB 42 transcript information for Trypanosoma brucei Lister 427,GRanges,GRanges,GRanges.Trypanosoma.brucei.Lister.427.v42.rda,EuPathDB/GRanges/3.9/GRanges.Trypanosoma.brucei.Lister.427.v42.rda
3.9,TriTrypDB-42_TbruceiLister427_2018,17243,16778,GFF,http://TriTrypDB.org/common/downloads/release-42/TbruceiLister427_2018/gff/data/TriTrypDB-42_TbruceiLister427_2018.gff,42,Trypanosoma brucei,NA,TRUE,TriTrypDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Trypanosome:Kinetoplastid:Leishmania,BSGenome.Trypanosoma.brucei.Lister.427.2018.v42,GRanges.Trypanosoma.brucei.Lister.427.2018.v42.rda,tritrypdb.Trypanosoma.brucei.Lister.427.2018.v42,org.Tbrucei.Lister.427.2018.v42.eg.db,TxDb.Trypanosoma.brucei.Lister.427.2018.TriTrypDB.v42,Lister.427.2018,Trypanosoma brucei Lister 427 2018,Trypanosoma brucei Lister strain 427 2018,Transcript information for Trypanosoma brucei Lister 427 2018,TriTrypDB 42 transcript information for Trypanosoma brucei Lister 427 2018,GRanges,GRanges,GRanges.Trypanosoma.brucei.Lister.427.2018.v42.rda,EuPathDB/GRanges/3.9/GRanges.Trypanosoma.brucei.Lister.427.2018.v42.rda
3.9,TriTrypDB-42_TcruziCLBrenerEsmeraldo-like,10596,10324,GFF,http://TriTrypDB.org/common/downloads/release-42/TcruziCLBrenerEsmeraldo-like/gff/data/TriTrypDB-42_TcruziCLBrenerEsmeraldo-like.gff,42,Trypanosoma cruzi,353153,TRUE,TriTrypDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Trypanosome:Kinetoplastid:Leishmania,BSGenome.Trypanosoma.cruzi.CL.Brener.Esmeraldo.like.v42,GRanges.Trypanosoma.cruzi.CL.Brener.Esmeraldo.like.v42.rda,tritrypdb.Trypanosoma.cruzi.CL.Brener.Esmeraldo.like.v42,org.Tcruzi.CL.Brener.Esmeraldo.like.v42.eg.db,TxDb.Trypanosoma.cruzi.CL.Brener.Esmeraldo.like.TriTrypDB.v42,CL.Brener.Esmeraldo.like,Trypanosoma cruzi CL Brener Esmeraldo like,Trypanosoma cruzi CL Brener Esmeraldo-like,Transcript information for Trypanosoma cruzi CL Brener Esmeraldo like,TriTrypDB 42 transcript information for Trypanosoma cruzi CL Brener Esmeraldo like,GRanges,GRanges,GRanges.Trypanosoma.cruzi.CL.Brener.Esmeraldo.like.v42.rda,EuPathDB/GRanges/3.9/GRanges.Trypanosoma.cruzi.CL.Brener.Esmeraldo.like.v42.rda
3.9,TriTrypDB-42_TcruziCLBrenerNon-Esmeraldo-like,11106,10821,GFF,http://TriTrypDB.org/common/downloads/release-42/TcruziCLBrenerNon-Esmeraldo-like/gff/data/TriTrypDB-42_TcruziCLBrenerNon-Esmeraldo-like.gff,42,Trypanosoma cruzi,353153,TRUE,TriTrypDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Trypanosome:Kinetoplastid:Leishmania,BSGenome.Trypanosoma.cruzi.CL.Brener.Non.Esmeraldo.like.v42,GRanges.Trypanosoma.cruzi.CL.Brener.Non.Esmeraldo.like.v42.rda,tritrypdb.Trypanosoma.cruzi.CL.Brener.Non.Esmeraldo.like.v42,org.Tcruzi.CL.Brener.Non.Esmeraldo.like.v42.eg.db,TxDb.Trypanosoma.cruzi.CL.Brener.Non.Esmeraldo.like.TriTrypDB.v42,CL.Brener.Non.Esmeraldo.like,Trypanosoma cruzi CL Brener Non Esmeraldo like,Trypanosoma cruzi CL Brener Non-Esmeraldo-like,Transcript information for Trypanosoma cruzi CL Brener Non Esmeraldo like,TriTrypDB 42 transcript information for Trypanosoma cruzi CL Brener Non Esmeraldo like,GRanges,GRanges,GRanges.Trypanosoma.cruzi.CL.Brener.Non.Esmeraldo.like.v42.rda,EuPathDB/GRanges/3.9/GRanges.Trypanosoma.cruzi.CL.Brener.Non.Esmeraldo.like.v42.rda
3.9,TriTrypDB-42_TcruziDm28c2014,11398,11073,GFF,http://TriTrypDB.org/common/downloads/release-42/TcruziDm28c2014/gff/data/TriTrypDB-42_TcruziDm28c2014.gff,42,Trypanosoma cruzi,1416333,TRUE,TriTrypDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Trypanosome:Kinetoplastid:Leishmania,BSGenome.Trypanosoma.cruzi.Dm28c.2014.v42,GRanges.Trypanosoma.cruzi.Dm28c.2014.v42.rda,tritrypdb.Trypanosoma.cruzi.Dm28c.2014.v42,org.Tcruzi.Dm28c.2014.v42.eg.db,TxDb.Trypanosoma.cruzi.Dm28c.2014.TriTrypDB.v42,Dm28c.2014,Trypanosoma cruzi Dm28c 2014,Trypanosoma cruzi Dm28c 2014,Transcript information for Trypanosoma cruzi Dm28c 2014,TriTrypDB 42 transcript information for Trypanosoma cruzi Dm28c 2014,GRanges,GRanges,GRanges.Trypanosoma.cruzi.Dm28c.2014.v42.rda,EuPathDB/GRanges/3.9/GRanges.Trypanosoma.cruzi.Dm28c.2014.v42.rda
3.9,TriTrypDB-42_TcruziDm28c2017,22870,19972,GFF,http://TriTrypDB.org/common/downloads/release-42/TcruziDm28c2017/gff/data/TriTrypDB-42_TcruziDm28c2017.gff,42,Trypanosoma cruzi,NA,TRUE,TriTrypDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Trypanosome:Kinetoplastid:Leishmania,BSGenome.Trypanosoma.cruzi.Dm28c.2017.v42,GRanges.Trypanosoma.cruzi.Dm28c.2017.v42.rda,tritrypdb.Trypanosoma.cruzi.Dm28c.2017.v42,org.Tcruzi.Dm28c.2017.v42.eg.db,TxDb.Trypanosoma.cruzi.Dm28c.2017.TriTrypDB.v42,Dm28c.2017,Trypanosoma cruzi Dm28c 2017,Trypanosoma cruzi Dm28c 2017,Transcript information for Trypanosoma cruzi Dm28c 2017,TriTrypDB 42 transcript information for Trypanosoma cruzi Dm28c 2017,GRanges,GRanges,GRanges.Trypanosoma.cruzi.Dm28c.2017.v42.rda,EuPathDB/GRanges/3.9/GRanges.Trypanosoma.cruzi.Dm28c.2017.v42.rda
3.9,TriTrypDB-42_TcruziDm28c2018,19112,17172,GFF,http://TriTrypDB.org/common/downloads/release-42/TcruziDm28c2018/gff/data/TriTrypDB-42_TcruziDm28c2018.gff,42,Trypanosoma cruzi,NA,TRUE,TriTrypDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Trypanosome:Kinetoplastid:Leishmania,BSGenome.Trypanosoma.cruzi.Dm28c.2018.v42,GRanges.Trypanosoma.cruzi.Dm28c.2018.v42.rda,tritrypdb.Trypanosoma.cruzi.Dm28c.2018.v42,org.Tcruzi.Dm28c.2018.v42.eg.db,TxDb.Trypanosoma.cruzi.Dm28c.2018.TriTrypDB.v42,Dm28c.2018,Trypanosoma cruzi Dm28c 2018,Trypanosoma cruzi Dm28c 2018,Transcript information for Trypanosoma cruzi Dm28c 2018,TriTrypDB 42 transcript information for Trypanosoma cruzi Dm28c 2018,GRanges,GRanges,GRanges.Trypanosoma.cruzi.Dm28c.2018.v42.rda,EuPathDB/GRanges/3.9/GRanges.Trypanosoma.cruzi.Dm28c.2018.v42.rda
3.9,TriTrypDB-42_TcruziSylvioX10-1,20684,17538,GFF,http://TriTrypDB.org/common/downloads/release-42/TcruziSylvioX10-1/gff/data/TriTrypDB-42_TcruziSylvioX10-1.gff,42,Trypanosoma cruzi,NA,TRUE,TriTrypDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Trypanosome:Kinetoplastid:Leishmania,BSGenome.Trypanosoma.cruzi.Sylvio.X101.v42,GRanges.Trypanosoma.cruzi.Sylvio.X101.v42.rda,tritrypdb.Trypanosoma.cruzi.Sylvio.X101.v42,org.Tcruzi.Sylvio.X101.v42.eg.db,TxDb.Trypanosoma.cruzi.Sylvio.X101.TriTrypDB.v42,Sylvio.X101,Trypanosoma cruzi Sylvio X101,Trypanosoma cruzi Sylvio X10/1,Transcript information for Trypanosoma cruzi Sylvio X101,TriTrypDB 42 transcript information for Trypanosoma cruzi Sylvio X101,GRanges,GRanges,GRanges.Trypanosoma.cruzi.Sylvio.X101.v42.rda,EuPathDB/GRanges/3.9/GRanges.Trypanosoma.cruzi.Sylvio.X101.v42.rda
3.9,TriTrypDB-42_TcruziSylvioX10-1-2012,10947,10747,GFF,http://TriTrypDB.org/common/downloads/release-42/TcruziSylvioX10-1-2012/gff/data/TriTrypDB-42_TcruziSylvioX10-1-2012.gff,42,Trypanosoma cruzi,NA,TRUE,TriTrypDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Trypanosome:Kinetoplastid:Leishmania,BSGenome.Trypanosoma.cruzi.Sylvio.X101.2012.v42,GRanges.Trypanosoma.cruzi.Sylvio.X101.2012.v42.rda,tritrypdb.Trypanosoma.cruzi.Sylvio.X101.2012.v42,org.Tcruzi.Sylvio.X101.2012.v42.eg.db,TxDb.Trypanosoma.cruzi.Sylvio.X101.2012.TriTrypDB.v42,Sylvio.X101.2012,Trypanosoma cruzi Sylvio X101 2012,Trypanosoma cruzi Sylvio X10/1-2012,Transcript information for Trypanosoma cruzi Sylvio X101 2012,TriTrypDB 42 transcript information for Trypanosoma cruzi Sylvio X101 2012,GRanges,GRanges,GRanges.Trypanosoma.cruzi.Sylvio.X101.2012.v42.rda,EuPathDB/GRanges/3.9/GRanges.Trypanosoma.cruzi.Sylvio.X101.2012.v42.rda
3.9,TriTrypDB-42_TcruziTCC,29302,27111,GFF,http://TriTrypDB.org/common/downloads/release-42/TcruziTCC/gff/data/TriTrypDB-42_TcruziTCC.gff,42,Trypanosoma cruzi,NA,TRUE,TriTrypDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Trypanosome:Kinetoplastid:Leishmania,BSGenome.Trypanosoma.cruzi.TCC.v42,GRanges.Trypanosoma.cruzi.TCC.v42.rda,tritrypdb.Trypanosoma.cruzi.TCC.v42,org.Tcruzi.TCC.v42.eg.db,TxDb.Trypanosoma.cruzi.TCC.TriTrypDB.v42,TCC,Trypanosoma cruzi TCC,Trypanosoma cruzi TCC,Transcript information for Trypanosoma cruzi TCC,TriTrypDB 42 transcript information for Trypanosoma cruzi TCC,GRanges,GRanges,GRanges.Trypanosoma.cruzi.TCC.v42.rda,EuPathDB/GRanges/3.9/GRanges.Trypanosoma.cruzi.TCC.v42.rda
3.9,TriTrypDB-42_TcruzimarinkelleiB7,10282,10067,GFF,http://TriTrypDB.org/common/downloads/release-42/TcruzimarinkelleiB7/gff/data/TriTrypDB-42_TcruzimarinkelleiB7.gff,42,Trypanosoma cruzi,NA,TRUE,TriTrypDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Trypanosome:Kinetoplastid:Leishmania,BSGenome.Trypanosoma.cruzi.marinkellei.B7.v42,GRanges.Trypanosoma.cruzi.marinkellei.B7.v42.rda,tritrypdb.Trypanosoma.cruzi.marinkellei.B7.v42,org.Tcruzi.marinkellei.B7.v42.eg.db,TxDb.Trypanosoma.cruzi.marinkellei.B7.TriTrypDB.v42,marinkellei.B7,Trypanosoma cruzi marinkellei B7,Trypanosoma cruzi marinkellei strain B7,Transcript information for Trypanosoma cruzi marinkellei B7,TriTrypDB 42 transcript information for Trypanosoma cruzi marinkellei B7,GRanges,GRanges,GRanges.Trypanosoma.cruzi.marinkellei.B7.v42.rda,EuPathDB/GRanges/3.9/GRanges.Trypanosoma.cruzi.marinkellei.B7.v42.rda
3.9,TriTrypDB-42_TevansiSTIB805,10174,9959,GFF,http://TriTrypDB.org/common/downloads/release-42/TevansiSTIB805/gff/data/TriTrypDB-42_TevansiSTIB805.gff,42,Trypanosoma evansi,NA,TRUE,TriTrypDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Trypanosome:Kinetoplastid:Leishmania,BSGenome.Trypanosoma.evansi.STIB.805.v42,GRanges.Trypanosoma.evansi.STIB.805.v42.rda,tritrypdb.Trypanosoma.evansi.STIB.805.v42,org.Tevansi.STIB.805.v42.eg.db,TxDb.Trypanosoma.evansi.STIB.805.TriTrypDB.v42,strain.STIB.805,Trypanosoma evansi STIB 805,Trypanosoma evansi strain STIB 805,Transcript information for Trypanosoma evansi STIB 805,TriTrypDB 42 transcript information for Trypanosoma evansi STIB 805,GRanges,GRanges,GRanges.Trypanosoma.evansi.STIB.805.v42.rda,EuPathDB/GRanges/3.9/GRanges.Trypanosoma.evansi.STIB.805.v42.rda
3.9,TriTrypDB-42_TgrayiANR4,10676,9395,GFF,http://TriTrypDB.org/common/downloads/release-42/TgrayiANR4/gff/data/TriTrypDB-42_TgrayiANR4.gff,42,Trypanosoma grayi,NA,TRUE,TriTrypDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Trypanosome:Kinetoplastid:Leishmania,BSGenome.Trypanosoma.grayi.ANR4.v42,GRanges.Trypanosoma.grayi.ANR4.v42.rda,tritrypdb.Trypanosoma.grayi.ANR4.v42,org.Tgrayi.ANR4.v42.eg.db,TxDb.Trypanosoma.grayi.ANR4.TriTrypDB.v42,ANR4,Trypanosoma grayi ANR4,Trypanosoma grayi ANR4,Transcript information for Trypanosoma grayi ANR4,TriTrypDB 42 transcript information for Trypanosoma grayi ANR4,GRanges,GRanges,GRanges.Trypanosoma.grayi.ANR4.v42.rda,EuPathDB/GRanges/3.9/GRanges.Trypanosoma.grayi.ANR4.v42.rda
3.9,TriTrypDB-42_TtheileriEdinburgh,11472,10787,GFF,http://TriTrypDB.org/common/downloads/release-42/TtheileriEdinburgh/gff/data/TriTrypDB-42_TtheileriEdinburgh.gff,42,Trypanosoma theileri,NA,TRUE,TriTrypDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Trypanosome:Kinetoplastid:Leishmania,BSGenome.Trypanosoma.theileri.isolate.Edinburgh.v42,GRanges.Trypanosoma.theileri.isolate.Edinburgh.v42.rda,tritrypdb.Trypanosoma.theileri.isolate.Edinburgh.v42,org.Ttheileri.isolate.Edinburgh.v42.eg.db,TxDb.Trypanosoma.theileri.isolate.Edinburgh.TriTrypDB.v42,isolate.Edinburgh,Trypanosoma theileri isolate Edinburgh,Trypanosoma theileri isolate Edinburgh,Transcript information for Trypanosoma theileri isolate Edinburgh,TriTrypDB 42 transcript information for Trypanosoma theileri isolate Edinburgh,GRanges,GRanges,GRanges.Trypanosoma.theileri.isolate.Edinburgh.v42.rda,EuPathDB/GRanges/3.9/GRanges.Trypanosoma.theileri.isolate.Edinburgh.v42.rda
